tweet_id,created_at,date,hour,weekday,account_name,client_clean,hashtags,text_clean,favorite_count,retweet_count,view_count,sentiment,sentiment_score,sentiment_negative,sentiment_neutral,sentiment_positive
2019052826039853248,2026-02-04 19:48:00,2026-02-04,19,Wednesday,RisingStarCorps,Twitter for Android,"#IndianArmy,#StrongandCapable,#RisingStarCorps,#BhairavBattalion","#IndianArmy #StrongandCapable अदृश्य – अदम्य GOC #RisingStarCorps reviewed operational preparedness of Arsenal Brigade and #BhairavBattalion. He lauded the troops for seamlessly integrating technology into combat training , operational readiness and unwavering resolve to dominate the future battlefield @adgpi @WesternComd_IA",794,101,15165,Neutral,0.4544246979057789,0.022917281836271286,0.49974074959754944,0.47734197974205017
2018526582827352554,2026-02-03 08:56:54,2026-02-03,8,Tuesday,RisingStarCorps,Twitter for Android,"#IndianArmy,#NationBuilding,#TigerDivision,#Jammu","#IndianArmy #NationBuilding Strengthening community well-being, #TigerDivision conducted a Medical & Veterinary Camp at Bhure Chak, #Jammu, delivering essential healthcare, while deepening trust and bond with the local populace. @adgpi @WesternComd_IA https://t.co/N61ITidubZ",260,25,8961,Positive,0.49287059530615807,0.0065276362001895905,0.49407410621643066,0.49939823150634766
2018334818422177938,2026-02-02 20:14:54,2026-02-02,20,Monday,RisingStarCorps,Twitter for Android,"#IndianArmy,#WeCare,#Veterans","#IndianArmy #WeCare United in Pride, Service & Brotherhood! The Rising Star Corps connected with our esteemed #Veterans & their families at Yol, honouring their unwavering dedication to the Nation. Their courage, values & legacy continue to inspire generations @WesternComd_IA @adgpi",111,14,4382,Positive,0.9218521858565509,0.006155416835099459,0.06583698093891144,0.9280076026916504
2017845968436400261,2026-02-01 11:52:23,2026-02-01,11,Sunday,RisingStarCorps,Twitter for Android,"#IndianArmy,#CorpsDay","#IndianArmy GOC Rising Star Corps and All Ranks convey best wishes to All Ranks, Veterans & Families of Army Dental Corps on the occasion of 85th #CorpsDay. @adgpi @WesternComd_IA https://t.co/5qBoQZkqrT",94,15,3772,Positive,0.9242584318853915,0.0035725622437894344,0.06859642267227173,0.9278309941291809
2017427956138946865,2026-01-31 08:11:21,2026-01-31,8,Saturday,RisingStarCorps,Twitter for Android,"#IndianArmy,#StrongandCapable,#RisingStarCorps","#IndianArmy #StrongandCapable GOC #RisingStarCorps visited the logistics echelons and commended their technology-driven, responsive framework, acknowledging their vital contribution to sustained operational effectiveness @adgpi @WesternComd_IA https://t.co/bvbbFdboNp",319,33,9322,Positive,0.863575890660286,0.007672175765037537,0.12107972055673599,0.8712480664253235
2017060409157800092,2026-01-30 07:50:51,2026-01-30,7,Friday,RisingStarCorps,Twitter for Android,"#IndianArmy,#NationBuilding,#TigerDivision,#Jammu","#IndianArmy #NationBuilding “खेल बढ़े, युवा सशक्त बने” #TigerDivision organised an inter-village volleyball tournament and distributed sports equipment in villages of Makwal, Mandal & Sohanjana #Jammu @adgpi @WesternComd_IA https://t.co/mhJuuOdWuT",161,30,6143,Neutral,0.16521184518933296,0.03061516210436821,0.7735578417778015,0.19582700729370117
2016706868975194420,2026-01-29 08:26:00,2026-01-29,8,Thursday,RisingStarCorps,Twitter for Android,"#Braveheart,#Kathua,#Assam","#Braveheart “शौर्य ही पहचान” Arsenal Brigade paid homage to Capt Sunil Kumar Choudhary, KC(Posthumous), SM at Shaheedi Chowk, #Kathua, remembering his exceptional courage and supreme sacrifice during an operation against ULFA in #Assam on 27 Jan 2008. @adgpi @WesternComd_IA https://t.co/h2QhCo3iEA",152,30,5660,Neutral,0.2321459800004959,0.04095275700092316,0.6859484910964966,0.27309873700141907
2016131394981036054,2026-01-27 18:19:17,2026-01-27,18,Tuesday,RisingStarCorps,Twitter for Android,"#NationBuilding,#TigerDivision,#Jammu","#NationBuilding *Development and Digitisation* #TigerDivision established a computer lab in Chowadi, #Jammu aimed at expanding digital horizon of young minds. @adgpi @westerncomd_IA https://t.co/ki6XxuUt6f",189,35,5295,Neutral,0.25170120131224394,0.009707157500088215,0.7288844585418701,0.26140835881233215
2015656515890454977,2026-01-26 10:52:17,2026-01-26,10,Monday,RisingStarCorps,Twitter for Android,#IndianArmy,"#IndianArmy Asha School Pathankot marked Republic Day with music, tricolour activities and patriotic spirit - making it a memorable day for its spirited young learners. @adgpi @westerncomd_IA https://t.co/DwNaP8THSK",164,55,4752,Positive,0.9633646882139146,0.0022498094476759434,0.032135698944330215,0.9656144976615906
2014682008610574714,2026-01-23 18:19:56,2026-01-23,18,Friday,RisingStarCorps,Twitter for Android,#Kathua,"Acting on specific intelligence inputs, Joint Operation was launched by Army, Police and CRPF on 23 Jan 26 in general area Parhetar, #Kathua. Area was Cordoned and contact established. In a precise strike by the joint forces, 1 Foreign Terrorist has been eliminated. Search operations are continuing . @prodefencejammu @westerncomd_ia @adgpi @jmukmrPolice @ANI @ddnews_jammu @GreaterKashmir @DailyExcelsior1",1000,187,44857,Neutral,0.06409880146384239,0.03317141905426979,0.8695583939552307,0.09727022051811218
2014256180500254782,2026-01-22 14:07:51,2026-01-22,14,Thursday,RisingStarCorps,Twitter for Android,"#IndianArmy,#NationBuilding,#TigerDivision,#Jammu","#IndianArmy #NationBuilding स्वच्छता भी, स्वावलंबन भी! #TigerDivision reinforced its commitment to community welfare and empowerment in #Jammu by dedicating a newly constructed toilet complex at Khanna Chagall Village and conducting LED bulb assembling & maintenance training for local youth, fostering hygiene, skills and self-reliance @adgpi @westerncomd_IA",237,58,7565,Neutral,0.27260391041636467,0.03371306136250496,0.6599699258804321,0.30631697177886963
2013183610304540961,2026-01-19 15:05:50,2026-01-19,15,Monday,RisingStarCorps,Twitter for Android,"#IndianArmy,#StrongAndCapable",#IndianArmy #StrongAndCapable Resolve Backed by Firepower! GOC Rising Star Corps reviewed the operational preparedness of Rising Star Gunners and lauded their mission focus and readiness. @adgpi @WesternComd_IA @PRODefenceJammu https://t.co/9ySXw8xNcs,1478,270,37884,Positive,0.7665234794840217,0.009107411839067936,0.21526168286800385,0.7756308913230896
2013080828759224783,2026-01-19 08:17:25,2026-01-19,8,Monday,RisingStarCorps,Twitter for Android,"#IndianArmy,#StrongAndCapable,#GurjDivision,#VDGs,#Samba",#IndianArmy #StrongAndCapable सुरक्षा में सहभागिता 🇮🇳 #GurjDivision trained #VDGs in border areas of #Samba to boost readiness and strengthen border security. @adgpi @WesternComd_IA https://t.co/wixkOmXs9k,416,46,8498,Neutral,0.19421105831861496,0.043894268572330475,0.7180003523826599,0.23810532689094543
2012460038250701273,2026-01-17 15:10:37,2026-01-17,15,Saturday,RisingStarCorps,Twitter for Android,"#IndianArmy,#FleurDeLisBrigade,#Pathankot","#IndianArmy ऐक्यं बलं समाजस्य — Unity is the power of society #FleurDeLisBrigade reached out to the Gujjar & Bakarwal community in #Pathankot, strengthening trust, inclusion and community wellbeing. @adgpi @WesternComd_IA https://t.co/VR2YGMunDS",317,39,44993,Neutral,0.11250372231006622,0.06660312414169312,0.754289984703064,0.17910684645175934
2011449713166626907,2026-01-14 20:15:57,2026-01-14,20,Wednesday,RisingStarCorps,Twitter for Android,"#IndianArmy,#WeCare","#IndianArmy #WeCare Rising Star Corps marked the 10th Defence Forces Veterans’ Day honouring Veterans, Veer Naris and NOK of gallantry awardees. Over 1100 Veterans participated across the Corps Zone with Wreathlaying, felicitations, welfare stalls and grievance redressal. GOC Rising Star Corps and all ranks conveyed gratitude to our Veterans and families for their valour, sacrifice and enduring legacy. @adgpi @WesternComd_IA",246,35,8676,Positive,0.8021464375779033,0.008149978704750538,0.18155363202095032,0.8102964162826538
2010906597481201883,2026-01-13 08:17:48,2026-01-13,8,Tuesday,RisingStarCorps,Twitter for Android,"#IndianArmy,#SavingLives,#TigerDivision,#Jammu","#IndianArmy #SavingLives Courage, Compassion & Commitment! #TigerDivision soldiers rescued a 14-year-old girl from drowning in Marh, #Jammu @adgpi @WesternComd_IA https://t.co/2cYFmQfr5o",206,26,6831,Positive,0.5955192148685455,0.019544750452041626,0.36539122462272644,0.6150639653205872
2009908964503498904,2026-01-10 14:13:34,2026-01-10,14,Saturday,RisingStarCorps,Twitter for Android,"#IndianArmy,#NationBuilding,#GurjDivision,#Mamun","#IndianArmy #NationBuilding The 10-day Military - Civil Fusion Capsule by #GurjDivision culminated at #Mamun with a shared vision - Seamless coordination, Heightened preparedness and Whole of Nation effort. @adgpi @WesternComd_IA @BSF_India @prodefencejammu @DcOfficePtk @DcKangra @PathankotPolice",641,49,11105,Neutral,0.2611253783106804,0.016849972307682037,0.7051746249198914,0.2779753506183624
2009848669697388787,2026-01-10 10:13:58,2026-01-10,10,Saturday,RisingStarCorps,Twitter for Android,"#IndianArmy,#Veterans,#AAD","#IndianArmy GOC Rising Star Corps and All Ranks convey best wishes to All Ranks, #Veterans & Families of Army Air Defence #AAD on the occasion of Corps Day. https://t.co/WolMEIHrdy",156,16,4667,Positive,0.9449952587019652,0.00274076615460217,0.049523159861564636,0.9477360248565674
2008538069138616829,2026-01-06 19:26:07,2026-01-06,19,Tuesday,RisingStarCorps,Twitter for Android,"#IndianArmy,#NationBuilding,#TigerDivision,#ParamVirChakra,#Jammu","#IndianArmy #NationBuilding #TigerDivision extended warm greetings to Subedar Major & Honorary Captain Bana Singh, #ParamVirChakra, on his 77th birthday at #Jammu-honouring his indomitable courage and supreme valour displayed during Operation MEGHDOOT at Siachen in 1987. @adgpi @WesternComd_IA",1236,154,30940,Positive,0.8724766881205142,0.005019554402679205,0.1174841970205307,0.8774962425231934
2008163736151044109,2026-01-05 18:38:39,2026-01-05,18,Monday,RisingStarCorps,Twitter for Android,"#IndianArmy,#StrongAndCapable,#TigerDivision","#IndianArmy #StrongAndCapable *Mastering the skies - Adaptive, Agile, Ahead* #TigerDivision enhanced skills on Drone manoeuvres & handling techniques in a simulated Electronic Warfare contested environment. @adgpi @westerncomd_IA https://t.co/0Qk7slPU3b",484,88,10359,Neutral,0.4814286846667528,0.011659977957606316,0.49525129795074463,0.49308866262435913
2007291708120396224,2026-01-03 08:53:31,2026-01-03,8,Saturday,RisingStarCorps,Twitter for Android,"#IndianArmy,#NationBuilding,#GurjDivision,#Kathua","#IndianArmy #NationBuilding Illuminating Homes, Empowering Communities! #GurjDivision distributed solar lights to Gujjar & Bakarwal communities in #Kathua, illuminating homes while fostering trust, inclusion and well-being. @adgpi @WesternCommand_IA https://t.co/z1K8Dc5DcM",459,46,13199,Positive,0.6726046716794372,0.007635124959051609,0.3121251165866852,0.6802397966384888
2006739718910914872,2026-01-01 20:20:07,2026-01-01,20,Thursday,RisingStarCorps,Twitter for Android,"#IndianArmy,#StrongAndCapable,#NationBuilding,#Mamun","#IndianArmy #StrongAndCapable #NationBuilding Security through Synergy! Under the Military–Civil Fusion Capsule, Joint Security drill was conducted at #Mamun, enhancing rapid Joint response, interoperability, and collective operational readiness. @adgpi @WesternComd_IA @BSF_India @prodefencejammu @DcOfficePtk @DcKangra @PathankotPolice",744,52,13142,Positive,0.6405129060149193,0.009513415396213531,0.3404602110385895,0.6500263214111328
2062101312154882315,2026-06-03 14:47:19,2026-06-03,14,Wednesday,IMA_IndianArmy,Twitter for Android,"#IMA_POP,#IMA,#IndianMilitaryAcademy,#PassingOutParade2026,#POP,#JoinIndianArmy,#IndianArmy","#IMA_POP Every stride, every challenge and every triumph leads to one defining moment. As 13 Jun approaches, catch a glimpse of the dedication and determination behind the Passing Out Parade. #IMA #IndianMilitaryAcademy #PassingOutParade2026 #POP #JoinIndianArmy #IndianArmy @suryacommand @artrac_ia @adgpi",140,23,2841,Positive,0.7456640056334436,0.00534522021189332,0.2436455488204956,0.7510092258453369
2060937823411433517,2026-05-31 09:44:02,2026-05-31,9,Sunday,IMA_IndianArmy,Twitter for Android,"#IMA_POP,#IndianArmy,#IMA_Dehradun,#IMA_POP_ST2026","#IMA_POP Every step echoes tradition. Every stride reflects honour. As 13 Jun approaches, get ready to witness the making of warriors at the Indian Military Academy. #IndianArmy #IMA_Dehradun #IMA_POP_ST2026 @artrac_ia @suryacommand @adgpi https://t.co/fE1n4ZkOQQ",60,4,1189,Positive,0.7519756532274187,0.004801752511411905,0.23842079937458038,0.7567774057388306
2060934634062618757,2026-05-31 09:31:21,2026-05-31,9,Sunday,IMA_IndianArmy,Twitter for Android,#IMA_Ball,"#IMA_Ball An evening marked by fun and frolic, tradition and esprit de corps, as Officer Cadets gathered to celebrate the culmination of their transformative journey at the Academy. Talented and elegant young women from all walks of life, some travelling from far, truly lit up the colourful evening. The Officer Cadets and their lovely partners reflected poise and confidence as they added another memorable chapter to the rich legacy of IMA. Mr IMA – BCA JAI YADAV Miss IMA – NYONIKA #IndianArmy #IMA_Dehradun #POP_ST_2026 @artrac_ia @suryacommand @adgpi",106,9,27693,Positive,0.9404499954544008,0.00306923920288682,0.053411491215229034,0.9435192346572876
2058194598892392521,2026-05-23 20:03:26,2026-05-23,20,Saturday,IMA_IndianArmy,Twitter for Android,"#IMA,#IndianArmy,#futurewarriors,#BloodSweatGlory","#IMA Exercise Shatrunash, a Tactical Exercise to train the Officer Cadets of IMA in offensive defense operations was successfully accomplished. The Exercise was filled with josh as the young warriors achieved yet another milestone. #IndianArmy #futurewarriors #BloodSweatGlory @artrac_ia @adgpi",119,11,2733,Positive,0.9416040626820177,0.002742067212238908,0.052911821752786636,0.9443461298942566
2057773956908953986,2026-05-22 16:11:57,2026-05-22,16,Friday,IMA_IndianArmy,Twitter for Android,"#IMA,#IMA_Dehradun,#IndianArmy,#BloodSweatGlory",#IMA The iconic Drill Square of IMA reverberated with precise steps of Officer Cadets during the Inter Company Drill Competition Finals at #IMA_Dehradun. 🏆 Winner – Meiktila Company 🥈 Runner Up – Kohima Company 🥉 Third Position – Naushera Company #IndianArmy #BloodSweatGlory #FutureWarriors @suryacommand @artrac_ia @adgpi,327,34,8318,Positive,0.7720334301702678,0.005276345182210207,0.21741387248039246,0.777309775352478
2057111702706258284,2026-05-20 20:20:23,2026-05-20,20,Wednesday,IMA_IndianArmy,Twitter for Android,"#IMA,#IndianArmy,#IMA_Dehradun,#BloodSweatGlory,#FutureWarriors","#IMA The road to the Passing Out Parade is built on discipline and hardwork. Undeterred by the scorching Sun, the Officer Cadets sweating it out on the Drill Square displaying unwavering commitment. #IndianArmy #IMA_Dehradun #BloodSweatGlory #FutureWarriors @suryacommand @artrac_ia @adgpi",459,44,9791,Positive,0.8524050507694483,0.00810362957417965,0.1313876509666443,0.8605086803436279
2050447038048010282,2026-05-02 10:57:23,2026-05-02,10,Saturday,IMA_IndianArmy,Twitter for Android,"#IMA_AOT_Competition,#OfficerCadets,#IMA","*#IMA_AOT_Competition* *Inter-Company Obstacle Training Competition* was conducted on 02 May 26. A thrilling test of agility, precision and teamwork, the #OfficerCadets pushed their limits, overcame challenges and exemplified the Academy’s ethos of excellence. #IMA #Obstacle_Training #Indian_Army #Army_Training_Command @ADGPI",75,7,3078,Positive,0.7470541037619114,0.005056675523519516,0.24283258616924286,0.7521107792854309
